"","responseid","responseset","name","externaldatareference","emailaddress","ipaddress","status","startdate","enddate","finished","resp_id","cortex_id","proj_id","consent","gender","yearbirth","live","mar_status","arereligious","rel_aff","rel_afftext","religious_how","education","pol_interest","voted","tiredofpolitics","donotbelievepoliticans","nopartiesrepinterest","nochancetowin","unitedwouldwin","protestvote","electionsdontmatter","electionshonest","notime","notinterested","votinghard","why_novoted_____e","why_novoted_____etext","who_voted","who_votedtext","nationality","nationalitytext","proud_nationality","proud_citizen","russia_civ","us_attitudes","anger_ur","anger_putin","anger_russia","media_use","channel1","Russia1","NTV","Russia24","RenTV","Channel5","TVC","STAR","Culture","Moscow24","localTV","RBCTV","OTR","Euronews","Savior","Rain","BBC","RT","LifeNews","CurrentTime","RTVI","otherfederalTV","otherforeignTV","dontwatch","yandex","mailru","lenta","rbc","sportsru","meduza","liferu","tvrainru","RTonline","gazetaru","newsru","utroru","radioliberty","echo","bbc","fontanka","foreignmedia","localmedia","federalchannels","nointernet","v95","v96","social_media_use","odnoklassniki","vkontakte","facebook","livejournal","twitter","nonesocialmedia","trust_media_foreign","trust_media_domestic","trust_media_internet","domestic_control","v109","v110","v111","v112","foreign_control","v114","v115","v116","v117","v118","domestic_treat1","v120","v121","v122","v123","v124","foreign_treat1","v126","v127","v128","v129","v130","domestic_treat2","v132","v133","v134","v135","v136","foreign_treat2","v138","v139","v140","v141","v142","credible_mech","interesting_mech","biased_mech","dvintro","country_corruption","putin_corruption","putin_economy","putin_approve","putin_thirdperson","know_alexei","vote_alexei","us_russia_relations","russia_democratic","v157","locationlatitude","locationlongitude","locationaccuracy","female","age","generation","young","city","married","orthodox","howreligious","polinterest","regimesupport","russian","usattitudes","anger_putin2","angryinsultputin","anger_russia2","angryinsultrussia","media_use2","media_use3","trust_media_foreign2","trustforeignmedia","trust_media_domestic2","trustdomesticmedia","trust_media_internet2","trustinternet","treatments","basictreat","treat3","treat2","domestic_treat","foreign_treat","domestic_treat_cb","foreign_treat_cb","criticism","balanced","biased","corrupt_country","x","disapproveputin","pc","pe","pa","y","putin","presumedputin4","vote_navalny","relations","_est_oppvote","higheducation","trustsource","start","end","time","_est_nonvote","_est_pvote","russia_civ2","mediachoice","voteputin","regimesupport_pure","polinterest4","democracy","trustscale","onlyforeignmedia","nonvoter","oppositionvoter","regimevoter","educ2","cem_strata","cem_matched","cem_weights","socialmediause","angryinsultur","angercriticism","tvuse","intuse","foreignmediause","fm_proportion","upset_criticism","mediatrust","foreignmedia_tv_count","foreignmedia_tv_prop","fm_prop2","_est_choice1","_est_choice2","_est_choice3","_est_choice4","_est_putin_choice","_est_nav_choice","_est_dem_choice","RD","outlier","pass"
"407","R_3IXcjWFVsuk8Z3A","Default Response Set","Anonymous",NA,NA,"46.242.11.200",0,"3/4/19 10:40","3/4/19 10:46",1,"C1879124028",1879124028,"S19005459",1,1,1988,"Big city",5,2,NA,"","Never, almost never",9,"Very interested","No",NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,"",NA,"","Russians","","I'm not proud at all","I'm not proud at all","Russia is mainly part of European civilization","Very good","Do not agree at all","Do not agree at all","Do not agree at all","Internet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,0,0,1,0,"To a large extent","Do not trust at all","To a large extent",NA,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"More","Do not approve at all","Do not approve at all","Do not approve at all","Many but not most",1,"Definitely yes","Friend",0,1,55.7527008056641,37.6172027587891,-1,"Male",31,"30-39","30+",1,0,0,"Never, almost never","Interested in Politics","Non-Voter",1,"Favorable U.S.",0,"Do not agree at all",0,"Do not agree at all","Internet","Internet","Trust","To a large extent","Don't trust","Do not trust at all","Trust","To a large extent","Foreign Control","Control","Control",NA,NA,"Control",NA,NA,NA,NA,"Not biased","More",1.9689222574234,1,1,1,1,-1.9689222574234,0,"Many, but not Most","Yes","Friendly",1,1,"Mostly trust",1867315200000,1867315560000,6,1,1,"European civilization","Foreign Media",0,"Non-Voter",4,0,0.833333313465118,1,1,0,0,1,65,1,1,7,"Do not agree at all",-1.49900805950165,0,3,1,0.333333343267441,0,"Foreign Media Truther",0,NA,0.333333343267441,1,1,1,1,1,1,1,7.58664894104004,1,1
"408","R_1F5Rx1E2f3IyD07","Default Response Set","Anonymous",NA,NA,"46.251.93.8",0,"3/4/19 10:40","3/4/19 10:50",1,"C1879123601",1879123601,"S19005459",1,2,1984,"Big city",1,1,1,"","Two or three times a year",8,"Little interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is mainly part of European civilization","Very good","Somewhat agree","Somewhat agree","I completely agree","Internet",1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,0,0,"Only in part","To a large extent","To a large extent",NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Approve","Neither approve or disapprove","Neither approve or disapprove","Overwhelming majority",1,"Probably not","Ally",6,1,56.3287048339844,44.0019989013672,-1,"Female",35,"30-39","30+",1,1,1,"Two or three times a year","Not Interested in Politics","Regime Voter",1,"Favorable U.S.",1,"Somewhat agree",1,"I completely agree","Internet","Internet","Don't trust","Only in part","Trust","To a large extent","Trust","To a large extent","Foreign Control","Control","Control",NA,NA,"Control",NA,NA,NA,NA,"Not biased","About the same",-0.277345538139343,0.417645305395126,4,3,3,0.277345538139343,0.582354724407196,"Overwhelming majority","No","Friendly",1,1,"Mostly trust",1867315200000,1867315800000,10,1,1,"European civilization","Domestic Media",1,"Regime Voter",2,0.600000023841858,0.333333343267441,0,0,0,1,1,138,0,0,7,"Somewhat agree",0.839411973953247,7,4,0,0,0.756744921207428,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,3.04049444198608,0,1
"409","R_2V2zz6KjAPG0K2W","Default Response Set","Anonymous",NA,NA,"188.233.116.78",0,"3/4/19 10:47","3/4/19 10:53",1,"C1879127505",1879127505,"S19005459",1,2,1970,"Big city",1,2,NA,"","Less than once a year",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat good","Somewhat disagree","Somewhat agree","Somewhat agree","Internet",1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,0,1,0,0,"Only in part","To a large extent","To a large extent",1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Not interesting","Not biased",1,"About the same","Neither approve or disapprove","Approve","Approve","Overwhelming majority",1,"Definitely not","Ally",8,1,48.716796875,44.5034942626953,-1,"Female",49,"40-49","30+",1,1,0,"Less than once a year","Interested in Politics","Regime Voter",1,"Favorable U.S.",1,"Somewhat agree",1,"Somewhat agree","Internet","Internet","Don't trust","Only in part","Trust","To a large extent","Trust","To a large extent","Domestic Control","Control","Control",NA,"Control",NA,NA,NA,NA,NA,"Not biased","About the same",-0.606329739093781,0.332354724407196,3,4,4,0.606329739093781,0.667645275592804,"Overwhelming majority","No","Friendly",1,1,"Mostly trust",1867315620000,1867315980000,6,1,1,"Mixture","Domestic Media",1,"Regime Voter",3,0.800000011920929,0.333333343267441,0,0,0,1,1,226,0,0,7,"Somewhat disagree",0.165337741374969,6,2,0,0,0.547450125217438,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,2.53832459449768,0,1
"410","R_2PAMXBQt1FvD4YK","Default Response Set","Anonymous",NA,NA,"37.232.167.75",0,"3/4/19 10:52","3/4/19 10:59",1,"C1879130657",1879130657,"S19005459",1,2,1995,"Small town",2,2,NA,"","Less than once a year",8,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Somewhat proud","Somewhat proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Very good","Somewhat agree","Somewhat agree","Somewhat agree","Internet",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"About once a week",0,1,1,0,0,0,"To a large extent","Only in part","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,"Fully trust","Very interesting","Not biased",1,"About the same","Approve","Approve","Approve","Most",1,"Probably not","Rival",5,1,56.1750030517578,47.2864074707031,-1,"Female",24,"18-29","18-29",0,0,0,"Less than once a year","Interested in Politics","Regime Voter",1,"Favorable U.S.",1,"Somewhat agree",1,"Somewhat agree","Internet","Internet","Trust","To a large extent","Don't trust","Only in part","Trust","To a large extent","Domestic Balanced","Treatments","Balanced","Balanced","Balanced",NA,"Balanced",NA,NA,"Domestic","Not biased","About the same",-0.923989593982697,0.250000029802322,4,4,4,0.923989593982697,0.75,"Most","No","Unfriendly",1,1,"Fully trust",1867315920000,1867316340000,7,1,1,"Seperate","Foreign Media",1,"Regime Voter",3,0.5,0.666666686534882,1,0,0,1,1,176,1,1,5,"Somewhat agree",0.512563526630402,3,3,0,0,0.666666686534882,"Foreign Media Truther",0,0,0,1,1,1,1,1,1,1,6.09068822860718,1,1
"411","R_1BaoSDfRNE1lHvb","Default Response Set","Anonymous",NA,NA,"88.200.214.67",0,"3/4/19 10:51","3/4/19 11:00",1,"C1879130139",1879130139,"S19005459",1,2,1958,"Small town",1,1,1,"","Two or three times a year",7,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Other","__________","Somewhat proud","Very proud","Russia is mainly part of European civilization","Somewhat bad","Somewhat agree","I completely agree","Somewhat agree","Internet",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,1,0,"Only in part","To a large extent","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Partially biased",1,"About the same","Fully approve","Fully approve","Fully approve","Most",1,"Definitely not","Ally",10,1,53.1813049316406,50.1217956542969,-1,"Female",61,"60+","30+",0,1,1,"Two or three times a year","Interested in Politics","Regime Voter",0,"Unfavorable U.S.",1,"I completely agree",1,"Somewhat agree","Internet","Internet","Don't trust","Only in part","Trust","To a large extent","Trust","To a large extent","Foreign One-Sided","Treatments","One-Sided","One-Sided",NA,"One-Sided",NA,"One-Sided","Foreign",NA,"Biased","About the same",-1.88829362392426,0,5,5,5,1.88829362392426,1,"Most","No","Friendly",1,1,"Mostly trust",1867315860000,1867316400000,9,1,1,"European civilization","Domestic Media",1,"Regime Voter",3,1,0.333333343267441,0,0,0,1,0,182,0,0,7,"Somewhat agree",0.844274997711182,5,4,0,0,0.790705263614655,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,4.14923477172852,0,1
"412","R_1QopnCI2GZ5tDgg","Default Response Set","Anonymous",NA,NA,"85.115.248.129",0,"3/4/19 10:52","3/4/19 11:01",1,"C1879130702",1879130702,"S19005459",1,2,1964,"Small town",1,1,1,"","Never, almost never",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",8,"","Jews","","Somewhat proud","Somewhat not proud","Russia is a mixture of European and Asian (Eastern) civilization","Very good","Do not agree at all","Do not agree at all","Do not agree at all","Internet",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,1,0,0,0,"To a large extent","Do not trust at all","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"More","Do not approve at all","Disapprove","Disapprove","Many but not most",1,"Probably not","Ally",3,1,44.0485992431641,43.0594024658203,-1,"Female",55,"50-59","30+",0,1,1,"Never, almost never","Interested in Politics","Opposition Voter",0,"Favorable U.S.",0,"Do not agree at all",0,"Do not agree at all","Internet","Internet","Trust","To a large extent","Don't trust","Do not trust at all","Trust","To a large extent","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Not biased","More",1.32227826118469,0.832354724407196,1,2,2,-1.32227826118469,0.167645275592804,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1867315920000,1867316460000,9,1,1,"Mixture","Foreign Media",0,"Opposition Voter",3,0.300000011920929,0.833333313465118,1,0,1,0,1,247,1,1,7,"Do not agree at all",-1.49900805950165,1,3,1,0.25,0,"Foreign Media Truther",0,0,0.25,1,1,1,1,1,1,1,6.86380052566528,1,1
"413","R_29t6G1iDf7SaR3M","Default Response Set","Anonymous",NA,NA,"5.165.204.46",0,"3/4/19 11:03","3/4/19 11:08",1,"C1879137360",1879137360,"S19005459",1,2,1999,"Big city",5,2,NA,"","Never, almost never",4,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Neutral","Somewhat agree","Somewhat agree","I completely agree","Internet",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,0,0,0,0,"Do not trust at all","Only in part","Fully",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting",NA,1,"Less","Neither approve or disapprove","Fully approve","Approve","Most",1,NA,"Nothing",6,1,51.5666961669922,46.0332946777344,-1,"Female",20,"18-29","18-29",1,0,0,"Never, almost never","Interested in Politics","Regime Voter",1,"Neutral U.S.",1,"Somewhat agree",1,"I completely agree","Internet","Internet","Don't trust","Do not trust at all","Don't trust","Only in part","Trust","Fully","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,NA,"Less",-0.92537134885788,0.249641790986061,3,5,4,0.92537134885788,0.7503582239151,"Most",NA,"No Opinion",1,0,"Mostly trust",1867316580000,1867316880000,5,1,1,"Mixture","None",1,"Regime Voter",4,0.600000023841858,0.333333343267441,0,0,0,1,0,32,1,0.51797385620915,7,"Somewhat agree",0.839411973953247,3,3,0,0,0.756744921207428,"Media Skeptic",0,0,0,1,1,1,1,1,0,1,4.42726755142212,0,1
"414","R_1F4ZmA6llitl7G5","Default Response Set","Anonymous",NA,NA,"188.170.198.54",0,"3/4/19 10:59","3/4/19 11:12",1,"C1879134595",1879134595,"S19005459",1,2,1973,"Big city",1,1,3,"","More often than once a week",7,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",8,"","Russians","","Somewhat proud","Somewhat proud","Russia is a mixture of European and Asian (Eastern) civilization","Very good","Somewhat disagree","Somewhat disagree","Somewhat disagree","Internet",1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA,NA,"About once a week",1,0,1,0,0,0,"To a large extent","Only in part","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,"Mostly trust","Somewhat interesting","Partially biased",1,"About the same","Do not approve at all","Disapprove","Disapprove",NA,1,"Definitely not","Ally",3,1,45.0355072021484,38.9750061035156,-1,"Female",46,"40-49","30+",1,1,0,"More often than once a week","Interested in Politics","Opposition Voter",1,"Favorable U.S.",0,"Somewhat disagree",0,"Somewhat disagree","Internet","Internet","Trust","To a large extent","Don't trust","Only in part","Trust","To a large extent","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Biased","About the same",1.32227826118469,0.832354724407196,1,2,2,-1.32227826118469,0.167645275592804,NA,"No","Friendly",1,1,"Mostly trust",1867316340000,1867317120000,13,1,1,"Mixture","Foreign Media",0,"Opposition Voter",3,0.300000011920929,0.666666686534882,1,0,1,0,0,220,1,1,5,"Somewhat disagree",-0.493222236633301,6,4,2,0.200000002980232,0.333333343267441,"Foreign Media Truther",0,0,0.200000002980232,1,1,1,1,1,1,1,7.69554567337036,1,1
"415","R_3P4ZfUEaIQIhK7K","Default Response Set","Anonymous",NA,NA,"87.117.56.163",0,"3/4/19 11:07","3/4/19 11:15",1,"C1879139057",1879139057,"S19005459",1,2,1999,"Small town",5,2,NA,"","Two or three times a year",7,"Somewhat interested","No",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,"",NA,"","Russians","","Somewhat proud","Somewhat not proud","Russia is mainly part of European civilization","Very good","Do not agree at all","Somewhat disagree","Do not agree at all","Internet",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,0,0,0,0,"Only in part","To a large extent","To a large extent",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Not interesting","Not biased",1,"About the same","Fully approve","Neither approve or disapprove","Neither approve or disapprove","Minority",2,NA,"Friend",5,1,47.2364044189453,39.7138977050781,-1,"Female",20,"18-29","18-29",0,0,0,"Two or three times a year","Interested in Politics","Non-Voter",1,"Favorable U.S.",0,"Somewhat disagree",0,"Do not agree at all","Internet","Internet","Don't trust","Only in part","Trust","To a large extent","Trust","To a large extent","Domestic Control","Control","Control",NA,"Control",NA,NA,NA,NA,NA,"Not biased","About the same",-0.595005452632904,0.33529058098793,5,3,3,0.595005452632904,0.664709389209747,"Minority",NA,"Friendly",1,1,"Mostly trust",1867316820000,1867317300000,8,1,1,"European civilization","Domestic Media",0,"Non-Voter",3,0.5,0.333333343267441,0,1,0,0,0,167,1,0.776960784313726,7,"Do not agree at all",-1.16729652881622,4,1,0,0,0.124038562178612,"Domestic Media Truther",0,0,0,1,1,1,1,1,0,1,4.1638503074646,0,1
"416","R_3nOYnlTkROjqqYx","Default Response Set","Anonymous",NA,NA,"128.71.245.187",0,"3/4/19 11:10","3/4/19 11:16",1,"C1879141217",1879141217,"S19005459",1,2,1969,"Big city",1,1,1,"","Once a month",10,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9,"","Russians","","Somewhat proud","Somewhat proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Neutral","Do not agree at all","Do not agree at all","I completely agree","Internet",1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,NA,NA,"Daily / Almost Daily",1,1,0,0,0,0,"Only in part","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,"Don't trust at all","Not interesting","Partially biased",1,"More","Do not approve at all","Do not approve at all","Do not approve at all","Many but not most",1,"Definitely not","Rival",3,1,45.0355072021484,38.9750061035156,-1,"Female",50,"50-59","30+",1,1,1,"Once a month","Interested in Politics","Opposition Voter",1,"Neutral U.S.",0,"Do not agree at all",1,"I completely agree","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Domestic Balanced","Treatments","Balanced","Balanced","Balanced",NA,"Balanced",NA,NA,"Domestic","Biased","More",1.9689222574234,1,1,1,1,-1.9689222574234,0,"Many, but not Most","No","Unfriendly",1,1,"Don't trust at all",1.867317e+12,1867317360000,6,1,1,"Seperate","None",0,"Opposition Voter",4,0.300000011920929,0.5,0,0,1,0,1,101,0,0,7,"Do not agree at all",-0.518462538719177,5,7,3,0.25,0.270234674215317,"Media Skeptic",1,0.200000002980232,0.25,1,1,1,1,1,1,1,4.95404195785522,0,1
"417","R_1BXBQyawEvl9fiR","Default Response Set","Anonymous",NA,NA,"88.147.152.12",0,"3/4/19 10:59","3/4/19 11:17",1,"C1879134904",1879134904,"S19005459",1,2,1966,"Big city",2,2,NA,"","Two or three times a year",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Neutral","Somewhat disagree","Somewhat disagree","Somewhat agree","A television",1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"Few times a week",0,1,0,0,0,0,"Only in part","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Very interesting","Not biased",1,"More","Disapprove","Do not approve at all","Neither approve or disapprove","Many but not most",1,"Probably not","Ally",3,1,51.5406036376953,46.0086059570312,-1,"Female",53,"50-59","30+",1,0,0,"Two or three times a year","Interested in Politics","Regime Voter",1,"Neutral U.S.",0,"Somewhat disagree",1,"Somewhat agree","Television","Television/Radio","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Foreign One-Sided","Treatments","One-Sided","One-Sided",NA,"One-Sided",NA,"One-Sided","Foreign",NA,"Not biased","More",0.996057569980621,0.747780621051788,2,1,3,-0.996057569980621,0.252219408750534,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1867316340000,1867317420000,18,1,1,"Seperate","None",1,"Regime Voter",3,0.300000011920929,0.5,0,0,0,1,1,245,1,0.194240196078431,6,"Somewhat disagree",-0.166373744606972,6,3,0,0,0.423411548137665,"Media Skeptic",0,0,0,1,1,1,1,1,1,1,3.51684141159058,0,1
"418","R_1JKlqnmktd9ayun","Default Response Set","Anonymous",NA,NA,"46.159.116.123",0,"3/4/19 11:14","3/4/19 11:21",1,"C1879143547",1879143547,"S19005459",1,2,1992,"Small town",3,2,NA,"","Never, almost never",8,"Little interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Somewhat proud","Somewhat proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat good","Somewhat agree","Somewhat disagree","Somewhat agree","Internet",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,0,0,0,0,"Fully","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,"Fully trust","Very interesting","Not biased",1,"About the same","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Many but not most",1,NA,"Friend",5,1,45.3585968017578,38.2133026123047,-1,"Female",27,"18-29","18-29",0,0,0,"Never, almost never","Not Interested in Politics","Regime Voter",1,"Favorable U.S.",0,"Somewhat disagree",1,"Somewhat agree","Internet","Internet","Trust","Fully","Don't trust","Only in part","Don't trust","Only in part","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Not biased","About the same",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Many, but not Most",NA,"Friendly",1,1,"Fully trust",1867317240000,1867317660000,7,1,1,"Mixture","Foreign Media",1,"Regime Voter",2,0.5,0.833333313465118,1,0,0,1,1,111,1,1,7,"Somewhat agree",0.18085204064846,1,3,0,0,0.542628109455109,"Foreign Media Truther",0,0,0,1,1,1,1,1,0,1,3.34452247619629,0,1
"419","R_3hgTt9yKhuDVqmF","Default Response Set","Anonymous",NA,NA,"91.105.139.66",0,"3/4/19 11:16","3/4/19 11:23",1,"C1879144497",1879144497,"S19005459",1,2,1997,"Big city",5,2,NA,"","Never, almost never",7,"Somewhat interested","No",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Russians","","Somewhat proud","I'm not proud at all","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat good","Do not agree at all","Do not agree at all","Do not agree at all","Internet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,0,0,0,0,"Only in part","Do not trust at all","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,"Mostly trust","Somewhat interesting","Partially biased",1,"About the same","Disapprove","Do not approve at all","Do not approve at all","Many but not most",1,"Probably not","Ally",3,1,54.997802734375,73.4001007080078,-1,"Female",22,"18-29","18-29",1,0,0,"Never, almost never","Interested in Politics","Non-Voter",1,"Favorable U.S.",0,"Do not agree at all",0,"Do not agree at all","Internet","Internet","Don't trust","Only in part","Don't trust","Do not trust at all","Don't trust","Only in part","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Biased","About the same",1.65126240253448,0.917645275592804,2,1,1,-1.65126240253448,0.0823547020554543,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1867317360000,1867317780000,7,1,1,"Mixture","None",0,"Non-Voter",3,0.300000011920929,0.666666686534882,0,1,0,0,0,167,1,0.776960784313726,7,"Do not agree at all",-1.49900805950165,0,3,2,0.666666686534882,0,"Media Skeptic",0,NA,0.666666686534882,1,1,1,1,1,1,1,13.9880456924438,1,1
